Year,MNO,Latitude,Longitude,UMTS900,UMTS2100,LTE700,LTE900,LTE1800,LTE2100,LTE2300,LTE2600
2018,Optus,-32.33798241,152.5242468,Y,Y,Y,,,,,
2018,Optus,-33.9507045,150.884503,Y,,Y,,Y,,Y,
2018,Optus,-33.76350668,151.0694776,Y,Y,Y,,Y,,Y,
2018,Optus,-33.81526819,150.9238867,,Y,,,,,,
2018,Optus,-33.87085469,151.2027323,,Y,,,,,,
2018,Optus,-33.87192072,151.2063193,,Y,,,Y,Y,,
2018,Optus,-33.906498,151.266584,Y,Y,,,,,,
2018,Optus,-33.89380108,151.2495768,Y,Y,Y,,Y,,Y,Y
2018,Optus,-35.1784465,149.0942488,Y,Y,Y,,Y,Y,Y,
2018,Optus,-35.29526774,149.157966,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-33.6053839,151.1627292,Y,Y,Y,,Y,,Y,
2018,Optus,-33.982766,150.864964,Y,Y,Y,,Y,,Y,
2018,Optus,-34.03942083,150.7313703,Y,Y,Y,,Y,,Y,
2018,Optus,-34.025122,150.822699,Y,Y,,,Y,Y,,
2018,Optus,-34.00589596,150.8414416,Y,Y,Y,,Y,,Y,
2018,Optus,-34.07722416,150.7755955,Y,Y,Y,,Y,,Y,
2018,Optus,-33.87261383,150.7937836,Y,Y,Y,,Y,,Y,
2018,Optus,-32.71943689,151.5232966,Y,Y,Y,,Y,,,Y
2018,Optus,-32.91244746,151.6212648,Y,Y,,,Y,,,
2018,Optus,-32.92868387,151.5592946,Y,Y,Y,,Y,,Y,
2018,Optus,-33.61493746,150.2683326,Y,Y,,,,,,
2018,Optus,-33.70710391,150.4445752,Y,Y,Y,,Y,Y,,
2018,Optus,-34.2006702,150.7065967,Y,Y,Y,,Y,,Y,
2018,Optus,-34.27449938,150.6414246,Y,Y,Y,,Y,,,
2018,Optus,-32.77144782,152.076948,Y,Y,Y,,Y,,Y,Y
2018,Optus,-32.78080094,151.9810784,Y,Y,Y,,,,Y,
2018,Optus,-32.12317082,150.3108848,Y,,Y,Y,,,,
2018,Optus,-32.05340897,150.8684645,Y,,Y,,,,,Y
2018,Optus,-32.8165113,151.5861374,Y,Y,Y,,Y,,,
2018,Optus,-29.49826749,149.8520347,Y,Y,Y,,Y,,,
2018,Optus,-32.059838,148.561608,Y,,Y,,,,,
2018,Optus,-34.08790919,150.5716161,Y,Y,Y,,Y,,,
2018,Optus,-33.87922267,150.9905867,Y,Y,,,Y,Y,,
2018,Optus,-32.368667,149.541643,Y,Y,Y,,,,,
2018,Optus,-32.87897936,151.7140497,Y,Y,Y,,Y,,Y,
2018,Optus,-34.62462594,150.6930435,Y,Y,Y,,Y,,,Y
2018,Optus,-35.851643,150.132273,Y,,Y,,,,,Y
2018,Optus,-36.43077398,150.0807526,Y,Y,Y,,Y,,,Y
2018,Optus,-36.66966665,149.5539592,Y,,Y,,,,,
2018,Optus,-34.42455938,150.4749928,Y,Y,Y,,Y,,,Y
2018,Optus,-34.53711251,150.3129646,Y,Y,Y,,,,,Y
2018,Optus,-34.37282,150.53561,Y,Y,Y,,Y,,,Y
2018,Optus,-32.344789,148.793932,Y,,Y,,,,,
2018,Optus,-34.61977819,150.2015006,Y,,Y,,,,,Y
2018,Optus,-34.65176442,150.8535248,,Y,,,,,,
2018,Optus,-34.81456473,149.3992819,Y,,,,,,,
2018,Optus,-35.776252,148.039497,Y,,Y,,,,,Y
2018,Optus,-35.38689322,149.0381997,Y,Y,Y,,,,Y,Y
2018,Optus,-34.74320637,149.8480522,Y,,Y,,,,,Y
2018,Optus,-34.83717084,149.6199191,Y,,Y,,,,,Y
2018,Optus,-34.85927771,148.9071255,Y,Y,Y,,,,,Y
2018,Optus,-34.55462864,146.6094499,Y,,,,,,,
2018,Optus,-31.46721064,152.9180978,Y,Y,Y,,,,,Y
2018,Optus,-30.34236032,152.7104312,Y,,Y,,,,,
2018,Optus,-33.7663919,151.2765551,Y,Y,Y,,Y,Y,Y,
2018,Optus,-33.81130466,151.1845298,Y,Y,Y,,Y,,Y,
2018,Optus,-32.9657738,151.6685679,Y,Y,Y,,Y,,Y,Y
2018,Optus,-33.66973,150.892236,Y,Y,Y,,Y,,Y,
2018,Optus,-33.81496997,150.6891377,Y,Y,Y,,Y,,Y,
2018,Optus,-31.19501231,152.977849,Y,Y,Y,,,,,Y
2018,Optus,-33.87045363,151.1956612,,Y,,,Y,,Y,Y
2018,Optus,-33.82993287,151.211522,Y,Y,Y,,Y,,Y,
2018,Optus,-33.86732269,151.2016763,,Y,,,Y,,,
2018,Optus,-33.55918128,151.1926553,Y,Y,Y,,Y,Y,Y,
2018,Optus,-34.93190891,150.7466005,Y,Y,Y,,,,,
2018,Optus,-33.78760316,150.7018153,Y,Y,Y,,Y,Y,Y,
2018,Optus,-32.40292561,152.218625,Y,Y,Y,,Y,,,
2018,Optus,-31.28309386,152.8142682,Y,,Y,,,,,
2018,Optus,-31.36005648,152.7748437,Y,,Y,,,,,
2018,Optus,-31.97174026,152.4617373,Y,Y,Y,,,,,
2018,Optus,-32.47788727,152.1922536,Y,,Y,,,,,
2018,Optus,-30.9160211,152.9393455,Y,,Y,,,,,
2018,Optus,-35.30366246,149.1331275,Y,,,,,,,
2018,Optus,-33.78099518,151.1271903,,Y,,,Y,,Y,Y
2018,Optus,-33.86838474,151.2071504,Y,Y,,,Y,,,
2018,Optus,-35.47067042,149.0879023,Y,Y,,,Y,,,
2018,Optus,-33.87820967,151.2022172,Y,Y,Y,,Y,,Y,Y
2018,Optus,-33.73484058,150.9453289,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-33.02883167,151.665488,Y,Y,Y,,Y,Y,Y,
2018,Optus,-32.79313312,151.6724491,Y,Y,Y,,Y,,,Y
2018,Optus,-33.21070004,151.5233283,,,Y,,Y,,Y,
2018,Optus,-33.87156108,150.9263738,,Y,,,,Y,,
2018,Optus,-33.42092689,151.2271357,Y,Y,Y,,Y,,Y,
2018,Optus,-32.94190171,151.6535589,Y,Y,Y,,Y,,Y,
2018,Optus,-32.85596313,151.3172544,Y,,,,,,,
2018,Optus,-33.82036182,150.7796531,Y,Y,Y,,Y,,Y,
2018,Optus,-35.158842,149.1372477,Y,Y,Y,,,,Y,
2018,Optus,-33.47592031,151.3923617,Y,Y,Y,,Y,,Y,
2018,Optus,-33.11772675,151.4734187,Y,Y,Y,,Y,,Y,Y
2018,Optus,-33.73399103,150.7810583,Y,Y,Y,,Y,,Y,
2018,Optus,-34.46414215,150.8766948,Y,Y,Y,,Y,,,Y
2018,Optus,-32.72810399,151.5363207,Y,Y,Y,,Y,,,Y
2018,Optus,-33.848164,151.210419,,Y,,,,,,
2018,Optus,-33.840989,151.105261,Y,Y,Y,,Y,,Y,
2018,Optus,-33.86840972,151.2053764,Y,Y,Y,,Y,Y,Y,
2018,Optus,-32.76460742,151.5902182,,Y,,,,,,
2018,Optus,-34.5660905,150.8379457,Y,Y,Y,,Y,,,Y
2018,Optus,-33.69731394,151.2948191,Y,Y,,,Y,,Y,Y
2018,Optus,-33.88052242,151.1760697,Y,Y,Y,,Y,,Y,Y
2018,Optus,-33.869521,151.194137,,Y,,,Y,,,
2018,Optus,-35.51491995,145.0038447,Y,Y,Y,,,,,Y
2018,Optus,-35.31444439,149.1290003,,Y,,,,,Y,
2018,Optus,-35.24207799,149.0649243,,Y,,,,,Y,Y
2018,Optus,-33.88441801,151.2042761,,Y,,,Y,,,
2018,Optus,-33.81831494,151.0041808,,Y,,,Y,,,
2018,Optus,-33.84070202,151.2081061,,Y,,,,,,
2018,Optus,-33.86799066,151.0926605,Y,,,,,,,
2018,Optus,-35.342918,149.083472,,Y,,,,,Y,
2018,Optus,-33.78569411,151.1201451,Y,Y,,,,,,
2018,Optus,-32.9293668,151.771702,,Y,,,,,,
2018,Optus,-33.85895672,151.2026725,,Y,,,Y,,,
2018,Optus,-33.70448556,151.1487407,Y,Y,,,Y,,,
2018,Optus,-33.92112733,151.1763502,,Y,,,Y,,,
2018,Optus,-33.66720026,151.1086555,Y,Y,,,,Y,,
2018,Optus,-33.78404651,150.7380799,Y,Y,Y,,Y,,Y,
2018,Optus,-33.742863,150.716615,Y,Y,Y,,Y,,Y,
2018,Optus,-33.59800802,150.7474656,Y,Y,Y,,Y,Y,Y,
2018,Optus,-33.720585,150.905888,Y,Y,Y,,Y,Y,Y,
2018,Optus,-33.642383,150.8624498,Y,Y,Y,,Y,,Y,
2018,Optus,-33.80098,150.778707,,Y,,,,Y,,
2018,Optus,-33.790907,150.666811,Y,Y,Y,,Y,,Y,
2018,Optus,-33.70641584,150.9662867,Y,Y,Y,,Y,,Y,
2018,Optus,-33.733534,150.846786,Y,Y,Y,,Y,Y,Y,
2018,Optus,-33.755995,150.756714,Y,Y,Y,,Y,,Y,
2018,Optus,-33.76960872,150.7574954,Y,Y,Y,,Y,,Y,
2018,Optus,-33.7615337,150.6471917,Y,Y,Y,,Y,,Y,
2018,Optus,-33.768299,150.726434,Y,Y,Y,,Y,,Y,
2018,Optus,-34.08867124,150.7871765,Y,Y,,,Y,Y,,
2018,Optus,-34.08312045,150.8068659,Y,Y,,,Y,Y,,
2018,Optus,-33.781875,150.710679,,Y,,,,,,
2018,Optus,-33.700492,150.8762753,Y,Y,,,,,,
2018,Optus,-33.981952,150.883671,Y,Y,Y,,Y,Y,Y,
2018,Optus,-33.95844317,150.9574241,Y,Y,Y,,Y,Y,Y,
2018,Optus,-33.961632,150.938539,,Y,,,Y,Y,,
2018,Optus,-33.6249957,151.1457287,Y,Y,Y,,Y,,Y,
2018,Optus,-33.8678807,151.2026313,Y,Y,Y,,Y,,Y,Y
2018,Optus,-33.43012492,151.3409475,,Y,,,,,,
2018,Optus,-33.50940122,151.3179548,Y,Y,Y,,Y,,Y,
2018,Optus,-33.439348,151.394172,Y,Y,Y,,Y,,Y,
2018,Optus,-33.424162,151.318695,Y,Y,Y,,Y,,Y,
2018,Optus,-33.363642,151.441855,Y,Y,Y,,Y,,Y,
2018,Optus,-33.331515,151.422634,Y,Y,Y,,Y,,Y,
2018,Optus,-33.34034895,151.4329001,,Y,,,Y,,,
2018,Optus,-33.400268,151.342477,Y,Y,Y,,Y,,Y,
2018,Optus,-33.438765,151.352468,Y,Y,Y,,Y,,,
2018,Optus,-33.357704,151.3733,Y,Y,Y,,Y,,,
2018,Optus,-33.85914673,151.2034645,,Y,,,,,,
2018,Optus,-33.7992263,151.1443463,,Y,,,,,,
2018,Optus,-33.7863031,151.1197141,,,,,Y,,Y,Y
2018,Optus,-33.78650511,151.1202241,,,,,Y,,Y,Y
2018,Optus,-33.86799769,151.2016203,,Y,,,Y,,,
2018,Optus,-33.87102062,151.1954812,,Y,,,Y,,,
2018,Optus,-33.84901015,151.1400696,Y,Y,Y,,Y,,Y,
2018,Optus,-33.75301,150.694985,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-33.419626,151.342194,Y,Y,Y,,Y,,,
2018,Optus,-35.33336562,149.0596799,,Y,,,,Y,,
2018,Optus,-33.861972,151.170403,Y,Y,Y,,Y,Y,Y,
2018,Optus,-35.18475779,149.1246601,Y,Y,Y,,,,Y,
2018,Optus,-35.25660689,149.1588606,,Y,,,,,,
2018,Optus,-35.384065,149.198193,Y,Y,Y,,Y,Y,,
2018,Optus,-34.028948,151.07943,Y,Y,Y,,Y,,Y,Y
2018,Optus,-33.54094465,151.2284288,Y,Y,Y,,Y,,Y,
2018,Optus,-33.78582815,150.9053747,,Y,,,,,,
2018,Optus,-33.71360881,150.3302923,Y,Y,Y,,Y,Y,,
2018,Optus,-34.052996,150.832503,Y,Y,Y,,Y,,Y,
2018,Optus,-33.73237859,150.6283478,Y,Y,Y,,Y,,Y,
2018,Optus,-33.69374585,150.5405919,Y,Y,Y,,Y,Y,,
2018,Optus,-33.71232363,150.31147,Y,Y,Y,,Y,,,
2018,Optus,-33.86646,151.195025,,Y,,,Y,,,
2018,Optus,-34.100882,150.696439,Y,Y,Y,,Y,,Y,
2018,Optus,-33.79771529,151.1421453,Y,Y,Y,,Y,Y,Y,
2018,Optus,-31.05026861,152.7701472,Y,Y,Y,,,,,
2018,Optus,-34.17884003,150.9984147,Y,Y,Y,,Y,,,
2018,Optus,-34.08570441,151.0146223,,Y,,,,,Y,
2018,Optus,-34.17109877,150.9686944,,Y,,,,,,
2018,Optus,-33.69185648,150.9248072,,Y,,,Y,,,
2018,Optus,-33.95404576,151.2299586,,Y,,,,,,
2018,Optus,-31.45956796,152.7222987,Y,Y,Y,,,,,Y
2018,Optus,-31.42718332,152.8776546,Y,Y,Y,,Y,,,Y
2018,Optus,-33.79933064,151.1797419,,Y,,,,,,
2018,Optus,-35.02035609,150.823459,Y,Y,Y,,,,,
2018,Optus,-33.91888734,151.2340434,Y,Y,,,,,Y,
2018,Optus,-33.91877782,151.2274771,,Y,,,Y,,,
2018,Optus,-33.84884248,151.0684754,,Y,,,Y,,,
2018,Optus,-33.84316582,151.2095918,Y,Y,,,Y,,,
2018,Optus,-31.77774905,149.72584,Y,,Y,,,,,
2018,Optus,-32.021239,149.39389,Y,,Y,,,,,
2018,Optus,-30.73200053,150.6475159,Y,,Y,,,,,
2018,Optus,-30.981514,151.617181,Y,,Y,Y,,,,
2018,Optus,-30.489205,150.63977,Y,,Y,,,,,
2018,Optus,-29.872822,150.590761,Y,,Y,,,,,
2018,Optus,-31.552453,149.388876,Y,,Y,,,,,
2018,Optus,-31.8371725,149.128539,Y,,Y,,,,,
2018,Optus,-32.769645,148.658344,Y,,Y,,,,,
2018,Optus,-32.873595,149.988747,Y,Y,Y,,,,,
2018,Optus,-33.35576565,150.0141321,Y,,Y,,Y,,,
2018,Optus,-33.40526797,150.0595751,Y,Y,Y,,Y,,,
2018,Optus,-34.807199,147.195606,Y,,Y,,,,,Y
2018,Optus,-35.49086272,148.139328,Y,,Y,Y,,,,
2018,Optus,-35.230251,146.70268,Y,,Y,,,,,Y
2018,Optus,-34.286692,146.548295,Y,,Y,,,,,Y
2018,Optus,-34.23933623,145.9617081,Y,,Y,,,,,
2018,Optus,-37.19642006,149.8988074,Y,,Y,,,,,
2018,Optus,-34.24537172,146.2086006,Y,,Y,,,,,Y
2018,Optus,-29.086452,152.996359,Y,,Y,,,,,
2018,Optus,-28.80529612,153.1089561,Y,,Y,,,,,Y
2018,Optus,-28.547159,153.286867,Y,,Y,,Y,,,
2018,Optus,-30.05363549,152.9696336,Y,,Y,,Y,,,
2018,Optus,-29.90531812,151.2451227,Y,,Y,,,,,
2018,Optus,-29.87377216,151.1299042,Y,,Y,,,,,
2018,Optus,-30.172506,151.07397,Y,,Y,Y,,,,
2018,Optus,-29.654283,150.833077,Y,,Y,,,,,
2018,Optus,-29.49839564,150.5800658,Y,,Y,,,,,
2018,Optus,-29.47361596,150.1419334,Y,,Y,,,,,
2018,Optus,-32.56552644,151.7794758,Y,Y,Y,,,,,
2018,Optus,-32.53678232,151.650594,Y,Y,Y,,,,,Y
2018,Optus,-34.648957,150.248953,Y,,Y,,,,,Y
2018,Optus,-35.30609,148.093358,Y,,Y,,,,,
2018,Optus,-32.898014,147.704675,Y,,Y,,,,,
2018,Optus,-30.95384639,149.0734211,Y,,Y,,,,,
2018,Optus,-35.089891,144.033854,Y,,Y,,,,,Y
2018,Optus,-29.559971,150.305151,Y,,Y,,,,,
2018,Optus,-30.142867,152.99411,Y,,Y,,,,,
2018,Optus,-34.799818,145.872053,Y,,Y,,,,,Y
2018,Optus,-30.11142948,148.9724305,Y,,Y,,,,,
2018,Optus,-29.57180463,148.5434251,Y,,Y,,,,,
2018,Optus,-28.99489063,149.0152287,Y,,Y,,,,,
2018,Optus,-29.31054115,149.80254,Y,,Y,,,,,
2018,Optus,-34.168316,147.396931,Y,,Y,,,,,
2018,Optus,-33.585283,148.666669,Y,,Y,,,,,
2018,Optus,-33.17099011,148.6479883,Y,,Y,,,,,
2018,Optus,-32.271703,149.721924,Y,,Y,,,,,
2018,Optus,-37.11344393,148.8963334,Y,,Y,,,,,
2018,Optus,-31.657802,148.3025,Y,,Y,,,,,
2018,Optus,-30.35437537,153.0757741,Y,Y,Y,,Y,,,Y
2018,Optus,-28.63874272,153.5834575,Y,Y,Y,,Y,,,Y
2018,Optus,-28.79830732,153.2610246,Y,Y,Y,,Y,,,Y
2018,Optus,-30.29004579,153.1266196,Y,Y,Y,,Y,,,Y
2018,Optus,-30.15832425,153.182091,Y,Y,Y,,,,,Y
2018,Optus,-28.54393503,153.5072042,Y,Y,Y,,,,,Y
2018,Optus,-30.48484326,151.6416354,Y,Y,Y,,,,,Y
2018,Optus,-30.71427593,152.9109764,Y,Y,Y,,,,,Y
2018,Optus,-35.92173637,150.1335643,Y,Y,Y,,,,,Y
2018,Optus,-29.64193305,152.9252874,Y,Y,Y,,,,,
2018,Optus,-36.236404,149.139693,Y,,Y,,,,,Y
2018,Optus,-32.27223178,148.6020715,Y,,Y,,,,,Y
2018,Optus,-32.6613475,149.8388045,Y,,Y,,,,,
2018,Optus,-33.728505,148.841947,Y,,Y,,,,,
2018,Optus,-32.72754388,149.0384342,Y,,Y,,,,,
2018,Optus,-35.60879737,146.6022857,Y,,Y,,,,,
2018,Optus,-29.33104515,151.117403,Y,,Y,,,,,
2018,Optus,-30.209835,152.551462,Y,,Y,,,,,
2018,Optus,-31.346911,149.828304,Y,,Y,,,,,
2018,Optus,-32.32964537,151.9578816,Y,Y,Y,,,,,Y
2018,Optus,-33.36991226,150.7202082,Y,Y,Y,,Y,,Y,
2018,Optus,-31.515388,150.665298,Y,Y,Y,,,,,
2018,Optus,-34.467378,145.420358,Y,,Y,,,,,
2018,Optus,-35.332191,146.288809,Y,,Y,,,,,Y
2018,Optus,-35.106428,143.686639,Y,,Y,,,,,
2018,Optus,-35.46887162,144.3883877,Y,,Y,,,,,Y
2018,Optus,-35.33301027,149.0241123,Y,Y,Y,,Y,,Y,
2018,Optus,-28.6418161,153.6316332,Y,Y,,,,,,
2018,Optus,-30.48292862,152.3918135,Y,,Y,,,,,
2018,Optus,-34.423264,148.748681,Y,,Y,,,,,Y
2018,Optus,-32.809032,149.748996,Y,,Y,,,,,
2018,Optus,-30.9311484,152.6214621,Y,,Y,,,,,
2018,Optus,-34.10431179,141.9147275,Y,,Y,,,,,Y
2018,Optus,-32.21945894,147.3318632,Y,,Y,,,,,
2018,Optus,-29.457166,151.604293,Y,,Y,,,,,
2018,Optus,-34.52823655,147.7798899,Y,,Y,,,,,
2018,Optus,-30.70492,150.037854,Y,,Y,,,,,
2018,Optus,-35.921427,144.608891,Y,Y,Y,,,,,Y
2018,Optus,-29.59369197,152.7941718,Y,,Y,,,,,
2018,Optus,-30.31901256,152.8583569,Y,,Y,,,,,
2018,Optus,-35.652188,147.088049,Y,,Y,,,,,
2018,Optus,-35.56591297,150.27271,Y,,Y,,Y,,,
2018,Optus,-29.77642008,153.2916249,Y,,Y,,,,,
2018,Optus,-35.563935,146.159947,Y,,Y,,,,,Y
2018,Optus,-33.87206474,151.2078514,,Y,,,Y,,,
2018,Optus,-33.2882044,148.7094806,Y,,Y,,,,,
2018,Optus,-34.95107142,143.4826273,Y,,Y,,,,,
2018,Optus,-33.97603658,151.2156141,Y,Y,Y,,Y,,Y,
2018,Optus,-33.102279,148.831859,Y,,Y,,,,,Y
2018,Optus,-33.26320821,149.100899,Y,Y,Y,,,,,Y
2018,Optus,-33.74892999,150.9924595,Y,Y,,,Y,Y,,
2018,Optus,-32.736534,151.6233,Y,Y,Y,,Y,,,
2018,Optus,-36.061268,150.128486,Y,Y,Y,,,,,Y
2018,Optus,-32.77003751,151.6009283,Y,Y,Y,,Y,,,
2018,Optus,-35.71304132,147.3121508,Y,,Y,,,,,Y
2018,Optus,-32.37940615,152.5007319,Y,,Y,,,,,
2018,Optus,-31.06522992,153.0428115,Y,Y,Y,,Y,,,
2018,Optus,-29.61713314,153.0588578,Y,,Y,,,,,
2018,Optus,-29.06141147,153.3831719,Y,,Y,,,,,
2018,Optus,-28.81095244,153.2749007,Y,Y,,,,,,
2018,Optus,-36.04192181,146.9177796,Y,Y,Y,,Y,,,
2018,Optus,-35.27356906,147.1154866,Y,,Y,,,,,Y
2018,Optus,-34.30065809,146.0682297,Y,Y,Y,,,,,Y
2018,Optus,-34.599101,146.449323,Y,,Y,,,,,Y
2018,Optus,-31.03522651,152.8751631,Y,Y,Y,,,,,
2018,Optus,-32.81094762,151.8408027,Y,Y,Y,,Y,,Y,
2018,Optus,-33.870465,151.205554,,Y,,,Y,,Y,Y
2018,Optus,-33.8713757,151.2033083,,Y,,,,,,
2018,Optus,-35.7976235,150.0041341,Y,,Y,,,,,
2018,Optus,-33.78384818,151.233336,,Y,,,,,,
2018,Optus,-33.83803778,150.8856956,Y,Y,Y,,Y,,Y,
2018,Optus,-33.711027,150.37463,,Y,,,Y,Y,,
2018,Optus,-30.28607371,150.1664236,Y,,Y,,,,,
2018,Optus,-33.81574691,150.9998337,,Y,,,Y,,,
2018,Optus,-33.87956972,151.2071683,,Y,,,,,,
2018,Optus,-33.84833049,151.0696404,,Y,,,Y,,,
2018,Optus,-33.8480255,151.0704464,,,,,Y,,,
2018,Optus,-33.4571866,148.9848086,Y,,Y,,,,,
2018,Optus,-31.465035,151.129992,Y,,Y,,,,,
2018,Optus,-33.88197769,151.2051312,,Y,,,Y,,,
2018,Optus,-33.871652,151.121602,,Y,,,,,,
2018,Optus,-33.807862,151.29238,Y,,Y,,Y,,Y,
2018,Optus,-33.89532211,150.9348046,Y,Y,Y,,Y,,Y,
2018,Optus,-33.87228471,151.2048383,,Y,,,Y,,,
2018,Optus,-33.83417867,151.0850739,,Y,,,,,,
2018,Optus,-30.5171273,151.6487612,Y,Y,Y,,,,,Y
2018,Optus,-30.27601354,153.0964863,Y,Y,Y,,,,,Y
2018,Optus,-30.29836666,153.1112143,Y,Y,Y,,Y,,,Y
2018,Optus,-33.89291483,151.2225123,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-31.09764746,150.9059557,Y,Y,Y,,,,,Y
2018,Optus,-31.10593552,150.9140877,Y,Y,Y,,,,,Y
2018,Optus,-33.84506743,151.0625924,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-33.86618479,151.2113975,Y,Y,Y,,Y,,Y,Y
2018,Optus,-33.44227811,149.5571007,Y,Y,Y,,,,,Y
2018,Optus,-33.40739033,149.5709974,Y,Y,Y,,,,,
2018,Optus,-33.8877935,151.1867058,,Y,,,,,,
2018,Optus,-35.20231437,149.1892459,Y,Y,Y,,,,Y,Y
2018,Optus,-35.145787,149.088989,Y,Y,Y,,Y,Y,Y,
2018,Optus,-35.32324,149.17443,Y,Y,Y,,Y,Y,Y,
2018,Optus,-35.30242302,149.1877684,,Y,,,Y,,,
2018,Optus,-33.88824447,151.1826727,,Y,,,Y,,,
2018,Optus,-32.93748036,151.7240221,Y,Y,,,Y,,,
2018,Optus,-33.67285083,150.957288,Y,Y,Y,,Y,,Y,
2018,Optus,-33.78921523,151.1335493,Y,Y,Y,,Y,,Y,
2018,Optus,-33.93537517,151.1627608,Y,Y,Y,,Y,,Y,
2018,Optus,-35.27881454,149.1319509,,Y,,,Y,,Y,Y
2018,Optus,-33.73645806,150.891256,Y,Y,Y,,Y,,Y,
2018,Optus,-33.88300481,151.1121977,Y,Y,Y,,Y,,Y,
2018,Optus,-33.8857695,151.1853608,,Y,,,Y,Y,,
2018,Optus,-34.405328,148.215882,Y,,Y,,,,,
2018,Optus,-30.58841771,149.96571,Y,,Y,,,,,
2018,Optus,-33.108784,151.135576,Y,,Y,,Y,,,
2018,Optus,-35.067995,149.661221,Y,,Y,,,,,Y
2018,Optus,-33.021363,149.876559,Y,,Y,,,,,
2018,Optus,-33.41529917,148.8248077,Y,,Y,,,,,
2018,Optus,-32.0228801,149.9946551,Y,,Y,,,,,
2018,Optus,-29.25634,150.820183,Y,,Y,,,,,
2018,Optus,-29.83403574,152.8818326,Y,,Y,,,,,
2018,Optus,-32.906281,148.789421,Y,,Y,,,,,
2018,Optus,-29.81002995,150.2757107,Y,,Y,,,,,
2018,Optus,-29.78272145,151.2802926,Y,,Y,,,,,
2018,Optus,-34.64139,148.588839,Y,,Y,,,,,Y
2018,Optus,-34.77607,146.968348,Y,,Y,,,,,
2018,Optus,-34.673982,148.209629,Y,,Y,,,,,
2018,Optus,-29.0669848,149.6318791,Y,,Y,,,,,
2018,Optus,-29.44302436,150.9040054,Y,,Y,,,,,
2018,Optus,-34.050988,148.4384,Y,,Y,,,,,
2018,Optus,-30.62507387,148.9677604,Y,,Y,,,,,
2018,Optus,-30.50715141,151.5431646,Y,,Y,,,,,
2018,Optus,-28.81802761,153.296363,Y,Y,Y,,,,,Y
2018,Optus,-30.35273941,148.8787983,Y,,Y,,,,,
2018,Optus,-33.67263056,149.5600856,Y,,Y,,,,,
2018,Optus,-33.0334863,149.5814396,Y,,Y,,,,,
2018,Optus,-32.83224,149.151794,Y,,Y,,,,,
2018,Optus,-35.30885574,145.1789775,Y,,Y,,,,,
2018,Optus,-31.50662408,150.0166808,Y,,Y,,,,,
2018,Optus,-32.620066,147.541464,Y,,Y,,,,,
2018,Optus,-28.4082076,153.3406388,Y,,Y,,Y,,,
2018,Optus,-28.872541,153.562639,Y,Y,Y,,,,,
2018,Optus,-35.1387518,147.331252,Y,,Y,,Y,,,Y
2018,Optus,-30.51894,152.023434,Y,,Y,,,,,
2018,Optus,-33.96646691,148.953056,Y,,Y,,,,,
2018,Optus,-33.25467773,151.2824488,Y,Y,Y,,Y,,Y,
2018,Optus,-32.05994677,152.5301663,Y,Y,Y,,,,,Y
2018,Optus,-28.81399699,153.3447478,Y,Y,Y,,,,,Y
2018,Optus,-28.5188023,153.544316,Y,Y,Y,,Y,,,
2018,Optus,-30.30473688,153.1366646,Y,Y,Y,,,,,Y
2018,Optus,-29.67230516,152.9371072,Y,Y,Y,,,,,Y
2018,Optus,-36.53194218,149.2609217,Y,,Y,Y,,,,Y
2018,Optus,-33.93758978,151.0158933,Y,Y,Y,,Y,,Y,Y
2018,Optus,-33.884966,150.887983,,Y,,,Y,Y,,
2018,Optus,-33.74224774,151.2841264,Y,Y,Y,,Y,,Y,
2018,Optus,-33.78094058,151.2756787,Y,Y,,,Y,Y,,
2018,Optus,-34.048603,150.858245,Y,Y,Y,,Y,,Y,
2018,Optus,-32.96759447,151.6324042,Y,Y,Y,,Y,Y,Y,Y
2018,Optus,-33.07244092,151.4838545,Y,Y,Y,,Y,,Y,
2018,Optus,-33.753116,151.00835,Y,Y,Y,,Y,Y,Y,
2018,Optus,-35.410958,149.219804,Y,Y,Y,,Y,Y,,
2018,Optus,-34.4087693,150.8774396,Y,Y,Y,,Y,,,
2018,Optus,-33.75898877,151.0781558,Y,Y,Y,,Y,Y,Y,
2018,Optus,-35.18165397,149.1414645,Y,Y,Y,,Y,,Y,
2018,Optus,-33.79932564,151.1797399,Y,Y,,,Y,,Y,Y
2018,Optus,-31.43310362,152.9134811,Y,Y,Y,,,,,Y
2018,Optus,-34.88926251,150.6220386,Y,Y,Y,,,,,Y
2018,Optus,-32.18193847,152.5109935,Y,Y,Y,,,,,Y
2018,Optus,-36.85663364,149.9169292,Y,Y,Y,,,,,Y
2018,Optus,-34.86123709,150.5710252,Y,,,,,,,
2018,Optus,-35.11794626,147.3684768,Y,Y,Y,,,,,Y
2018,Optus,-33.78037712,151.1203472,,Y,,,Y,,Y,
2018,Optus,-33.7817492,151.1286463,,Y,,,Y,,Y,Y
2018,Optus,-33.89047617,151.2579099,Y,Y,Y,,Y,Y,Y,
2018,Optus,-33.83573982,151.2077379,Y,Y,Y,,Y,,Y,
2018,Optus,-33.91937692,151.2382922,Y,Y,Y,,Y,,Y,Y
